,报道时间,省份,城市,新增确诊,新增出院,新增死亡,消息来源,来源链接1,来源链接2,来源链接3,备注,时间,聚类标签,latitude,longitude
0,2020-2-17,河南,郑州市,0.0,2.0,0.0,郑州大学第一附属医院,http://fcc.zzu.edu.cn/newsss/vmsgisapi.dll/onemsg?msgid=2002170836471088758,0.0,0.0,0.0,2020-02-17,0,34.75343885045448,113.63141920733915
1,2020-2-17,福建,南平市,0.0,2.0,0.0,福建日报,https://weibo.com/3365993480/IuseSbFHW,0.0,0.0,0.0,2020-02-17,0,26.647772874203266,118.1843695481426
2,2020-2-17,福建,福州市,0.0,3.0,0.0,央广,https://baijiahao.baidu.com/s?id=1658693011347191582&wfr=spider&for=pc,0.0,0.0,0.0,2020-02-17,0,26.080429420698078,119.30346983854001
3,2020-2-17,福建,莆田市,0.0,5.0,0.0,莆田新闻,https://mp.weixin.qq.com/s/tZJ3MeHL_flUthKRXYBaNg,0.0,0.0,0.0,2020-02-17,0,25.45986545592271,119.0145209781265
4,2020-2-17,广西,南宁市,0.0,3.0,0.0,南宁发布,https://weibo.com/3928761901/IuufAiCsx,0.0,0.0,0.0,2020-02-17,0,22.822606601187154,108.37345082581861
5,2020-2-17,重庆,万州区,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,1,30.813621636707666,108.41555837050288
6,2020-2-17,重庆,江北区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,1,29.89294837947611,121.56042128922172
7,2020-2-17,重庆,长寿区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,1,29.863520067323154,107.08753107006804
8,2020-2-17,重庆,渝中区,0.0,5.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.559090182993803,106.57544006681098
9,2020-2-17,重庆,大渡口区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.490107128556012,106.48853359010742
10,2020-2-17,重庆,九龙坡区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.50792771555286,106.51755873943073
11,2020-2-17,重庆,南岸区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,38.05250740300005,140.6918570470001
12,2020-2-17,重庆,沙坪坝区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.547192516541124,106.46446511092543
13,2020-2-17,重庆,渝北区,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.723927343006626,106.6375590606026
14,2020-2-17,重庆,綦江区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.034113748311206,106.65748419545173
15,2020-2-17,重庆,大足区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.713113506076837,105.72840462545042
16,2020-2-17,重庆,璧山区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.598346607316348,106.23347456267436
17,2020-2-17,重庆,铜梁区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.850508778722265,106.0634494941099
18,2020-2-17,重庆,荣昌区,0.0,3.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,29.41130739668994,105.60141979927967
19,2020-2-17,重庆,垫江县,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,30.333293968500094,107.33956587471806
20,2020-2-17,重庆,开州区,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI8jL5nueVvJID4KVhRs9H200217.shtml,0.0,0.0,0.0,2020-02-17,0,31.16664411319345,108.39949765612053
21,2020-2-17,湖北,武汉市,1690.0,543.0,76.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,5,30.598466736400987,114.31158155473231
22,2020-2-17,湖北,孝感市,78.0,96.0,5.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,3,30.930689227018295,113.92251007733665
23,2020-2-17,湖北,鄂州市,44.0,22.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,3,30.39657217331699,114.90160738827099
24,2020-2-17,湖北,天门市,38.0,12.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,3,30.669621830099477,113.17240916632808
25,2020-2-17,湖北,潜江市,16.0,6.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,30.40835793241892,112.9054740908161
26,2020-2-17,湖北,随州市,13.0,27.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,31.6965167723283,113.38945001822157
27,2020-2-17,湖北,襄阳市,11.0,37.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,32.014796804669224,112.12853720100244
28,2020-2-17,湖北,荆州市,11.0,42.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,30.340842107742912,112.24552262926137
29,2020-2-17,湖北,十堰市,10.0,10.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,32.63506185840116,110.80452956069568
30,2020-2-17,湖北,咸宁市,9.0,29.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,29.847055947646492,114.32851909026844
31,2020-2-17,湖北,黄冈市,8.0,122.0,3.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,30.4593588576181,114.87849048410779
32,2020-2-17,湖北,仙桃市,8.0,20.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,30.33358775114635,113.44960935856369
33,2020-2-17,湖北,荆门市,6.0,15.0,3.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,2,31.041732575569622,112.20639298023002
34,2020-2-17,湖北,恩施州,2.0,5.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,1,30.277939575301094,109.49459261857503
35,2020-2-17,湖北,黄石市,-5.0,14.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,0,30.205207848941598,115.04553290894361
36,2020-2-17,湖北,宜昌市,-6.0,16.0,3.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200217_2039346.shtml,0.0,0.0,0.0,2020-02-17,0,30.697446484492378,111.29254921035434
37,2020-2-17,山西,晋中市,1.0,0.0,0.0,山西卫健委,http://wjw.shanxi.gov.cn/wjywl02/24937.hrh,0.0,0.0,0.0,2020-02-17,1,37.69283940975972,112.75959475565928
38,2020-2-17,新加坡,新加坡,3.0,5.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIPGJ8TLyxVxoM5vTPaV1C200217.shtml,0.0,0.0,0.0,2020-02-17,1,35.08512447989931,118.35392823267065
39,2020-2-17,河北,邢台市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyYbkrW9z60pASicqSLgu200217.shtml,0.0,0.0,0.0,2020-02-17,1,37.07668595096609,114.51146225612979
40,2020-2-17,河北,保定市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyYbkrW9z60pASicqSLgu200217.shtml,0.0,0.0,0.0,2020-02-17,0,38.87998776845534,115.47146383768579
41,2020-2-17,河北,沧州市,0.0,4.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyYbkrW9z60pASicqSLgu200217.shtml,0.0,0.0,0.0,2020-02-17,0,38.310215141107044,116.84558075595014
42,2020-2-17,阿联酋,阿联酋,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI9XmnP8NQJ76VdxemEdS9200217.shtml,0.0,0.0,0.0,2020-02-17,1,23.914869621000037,54.32685818400006
43,2020-2-17,黑龙江,哈尔滨市,6.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIJS33f29wAlkY8AC56D7l200217.shtml,0.0,0.0,0.0,2020-02-17,2,45.808825827952184,126.54161509031663
44,2020-2-17,黑龙江,双鸭山市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIJS33f29wAlkY8AC56D7l200217.shtml,0.0,0.0,0.0,2020-02-17,1,46.65318589588607,131.16534168078073
45,2020-2-17,黑龙江,齐齐哈尔市,4.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIJS33f29wAlkY8AC56D7l200217.shtml,0.0,0.0,0.0,2020-02-17,1,47.3599771860153,123.92457086841536
46,2020-2-17,黑龙江,大庆市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIJS33f29wAlkY8AC56D7l200217.shtml,0.0,0.0,0.0,2020-02-17,1,46.59363317672175,125.10865763402039
47,2020-2-17,广西,北海市,0.0,2.0,0.0,广西卫健委,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0217/68900.html,0.0,0.0,0.0,2020-02-17,0,21.48683649576942,109.126533212566
48,2020-2-17,广西,南宁市,1.0,0.0,0.0,广西卫健委,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0217/68900.html,0.0,0.0,0.0,2020-02-17,1,22.822606601187154,108.37345082581861
49,2020-2-17,上海,浦东新区,2.0,0.0,0.0,健康上海,https://weibo.com/2372649470/Iuzp8cHc1?from=page_1001062372649470_profile&wvr=6&mod=weibotime,0.0,0.0,0.0,2020-02-17,1,31.227348292436346,121.55045460683195
50,2020-2-17,上海,崇明县,1.0,0.0,0.0,健康上海,https://weibo.com/2372649470/Iuzp8cHc1?from=page_1001062372649470_profile&wvr=6&mod=weibotime,0.0,0.0,0.0,2020-02-17,1,31.62856998440405,121.40355686271847
51,2020-2-17,山东,烟台市,1.0,0.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,1,37.470038383730525,121.45441541730195
52,2020-2-17,山东,潍坊市,1.0,1.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,1,36.71265155126753,119.16837791142822
53,2020-2-17,山东,济宁市,1.0,0.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,1,35.420177394529645,116.59361234853988
54,2020-2-17,山东,滨州市,1.0,0.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,1,37.3881961960769,117.9774040171467
55,2020-2-17,山东,青岛市,0.0,1.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,0,36.072227496663224,120.38945519114627
56,2020-2-17,山东,菏泽市,0.0,2.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,0,35.23940742476551,115.48754503343376
57,2020-2-17,山东,临沂市,0.0,3.0,0.0,山东卫建委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200217_2578879.html,0.0,0.0,0.0,2020-02-17,0,35.11067124236514,118.36353300501388
58,2020-2-17,福建,福州市,1.0,0.0,0.0,福建卫健委,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202002/t20200217_5196442.htm,0.0,0.0,0.0,2020-02-17,1,26.080429420698078,119.30346983854001
59,2020-2-17,福建,厦门市,1.0,0.0,0.0,福建卫健委,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202002/t20200217_5196442.htm,0.0,0.0,0.0,2020-02-17,1,24.485406605176305,118.09643549976651
60,2020-2-17,福建,三明市,1.0,0.0,0.0,福建卫健委,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202002/t20200217_5196442.htm,0.0,0.0,0.0,2020-02-17,1,26.269736515991838,117.64552116782143
61,2020-2-17,河南,周口市,4.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,33.6318288757022,114.70348251482332
62,2020-2-17,河南,南阳市,3.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,32.99656220465144,112.53450131351325
63,2020-2-17,河南,郑州市,3.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,34.75343885045448,113.63141920733915
64,2020-2-17,河南,焦作市,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,35.22096325403899,113.24854783457334
65,2020-2-17,河南,信阳市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,32.15301454753105,114.09748283304512
66,2020-2-17,河南,新乡市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,35.3096399303368,113.93360046733228
67,2020-2-17,河南,济源市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIsDBgziB7xfndyUFvkA7A200217.shtml,0.0,0.0,0.0,2020-02-17,1,35.072907226846525,112.60858070620743
68,2020-2-17,河南,平顶山市,0.0,4.0,0.0,平顶山传媒,http://www.pdsxww.com/news/2020-02/17/content_3623668.htm,0.0,0.0,0.0,2020-02-17,0,33.772050748691015,113.19952856052156
69,2020-2-17,河南,商丘市,0.0,0.0,1.0,商丘新闻网,http://sqtv.net/news/bencandy.php?fid=135&id=163111,0.0,0.0,0.0,2020-02-17,0,34.4202016658586,115.66244933826238
70,2020-2-17,河南,鹤壁市,0.0,1.0,0.0,环球网,https://baijiahao.baidu.com/s?id=1658666089977499788&wfr=spider&for=pc,0.0,0.0,0.0,2020-02-17,0,35.7523574114,114.30359364247649
72,2020-2-17,四川,甘孜州,7.0,0.0,0.0,央视,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/17/633c60b2216a4ca0ac863411d1b0d7cf.shtml,0.0,0.0,0.0,2020-02-17,2,30.05527884351838,101.96854674579022
73,2020-2-17,四川,遂宁市,5.0,0.0,0.0,央视,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/17/633c60b2216a4ca0ac863411d1b0d7cf.shtml,0.0,0.0,0.0,2020-02-17,2,30.53909767110912,105.5994215306444
74,2020-2-17,四川,达州市,2.0,0.0,0.0,央视,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/17/633c60b2216a4ca0ac863411d1b0d7cf.shtml,0.0,0.0,0.0,2020-02-17,1,31.214307723927455,107.47459385897544
75,2020-2-17,四川,成都市,0.0,4.0,0.0,央视,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/17/633c60b2216a4ca0ac863411d1b0d7cf.shtml,0.0,0.0,0.0,2020-02-17,0,30.655821878416408,104.08153351042463
76,2020-2-17,四川,达州市,0.0,1.0,0.0,央视,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/17/633c60b2216a4ca0ac863411d1b0d7cf.shtml,0.0,0.0,0.0,2020-02-17,0,31.214307723927455,107.47459385897544
77,2020-2-17,安徽,六安市,3.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,31.741450815322555,116.52640966418569
78,2020-2-17,安徽,合肥市,2.0,6.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,31.826577833686887,117.23344266497664
79,2020-2-17,安徽,淮北市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,33.96165630027632,116.8045372670298
80,2020-2-17,安徽,宿州市,1.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,33.65209532645213,116.97054394561262
81,2020-2-17,安徽,蚌埠市,1.0,4.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,32.921523704350825,117.39551332813694
82,2020-2-17,安徽,阜阳市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,32.89606099485221,115.82043612491321
83,2020-2-17,安徽,淮南市,1.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,32.63184739905333,117.00638885071616
84,2020-2-17,安徽,安庆市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTI6RsONoTONiHy71vRUAuW200217.shtml,0.0,0.0,0.0,2020-02-17,1,30.53095656804304,117.06360390491879
85,2020-2-17,江苏,无锡市,2.0,1.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,1,31.498809732685714,120.31858328810601
86,2020-2-17,江苏,徐州市,1.0,5.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,1,34.21266655011306,117.29057543439453
87,2020-2-17,江苏,常州市,3.0,0.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,1,31.815795653327836,119.98148471327892
88,2020-2-17,江苏,淮安市,2.0,0.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,1,33.61629530103313,119.02148367070623
89,2020-2-17,江苏,扬州市,1.0,1.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,1,32.40067693609037,119.41941890822997
90,2020-2-17,江苏,南通市,0.0,1.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,0,31.98654943120089,120.90159173866185
91,2020-2-17,江苏,泰州市,0.0,4.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,0,32.4606750493083,119.9295663378548
92,2020-2-17,江苏,盐城市,0.0,3.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,0,33.355100917626196,120.167544265761
93,2020-2-17,江苏,连云港市,0.0,1.0,0.0,健康江苏,https://weibo.com/3652095184/IuzQasyK8?from=page_1001063652095184_profile&wvr=6&mod=weibotime&type=comment#_rnd1581900608654,0.0,0.0,0.0,2020-02-17,0,34.60224952526725,119.22862133316607
94,2020-2-17,湖南,衡阳市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,1,26.899576139189122,112.57844721325992
95,2020-2-17,湖南,娄底市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,1,27.703208596991583,112.00150349288418
96,2020-2-17,湖南,永州市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,0,26.425864117900094,111.61945505792227
97,2020-2-17,湖南,湘潭市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,0,27.835702227135585,112.95046418076468
98,2020-2-17,湖南,益阳市,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,0,28.559711178489888,112.36151595471031
99,2020-2-17,湖南,怀化市,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,0,27.575160902978517,110.00851426537254
100,2020-2-17,湖南,娄底市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIzPiUXOQmPBJML7yHBdhI200217.shtml,0.0,0.0,0.0,2020-02-17,0,27.703208596991583,112.00150349288418
101,2020-2-17,贵州,贵阳市,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFmB3ChSDcT7GWw5ZFS1i200217.shtml,0.0,0.0,0.0,2020-02-17,1,26.653324822309752,106.63657676352776
102,2020-2-17,贵州,黔东南州,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFmB3ChSDcT7GWw5ZFS1i200217.shtml,0.0,0.0,0.0,2020-02-17,0,26.58970296982603,107.9894462407788
103,2020-2-17,北京,房山区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIuDTw8BdXbK0oTbhZPXxX200217.shtml,0.0,0.0,0.0,2020-02-17,1,39.75432583977336,116.14944375184247
105,2020-2-17,浙江,杭州市,2.0,6.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFKHaJgb3kgYJhwTwRxnk200217.shtml,0.0,0.0,0.0,2020-02-17,1,30.25308298169347,120.21551180372168
106,2020-2-17,浙江,宁波市,1.0,7.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFKHaJgb3kgYJhwTwRxnk200217.shtml,0.0,0.0,0.0,2020-02-17,1,29.866033045866054,121.62857249434141
107,2020-2-17,浙江,温州市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFKHaJgb3kgYJhwTwRxnk200217.shtml,0.0,0.0,0.0,2020-02-17,1,28.00108540447221,120.70647689035565
108,2020-2-17,浙江,绍兴市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIFKHaJgb3kgYJhwTwRxnk200217.shtml,0.0,0.0,0.0,2020-02-17,0,30.0363693113069,120.58547847885335
109,2020-2-17,广东,深圳市,1.0,0.0,2.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,22.548456637984177,114.06455183658751
110,2020-2-17,广东,广州市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,23.135336306695006,113.27143134445974
111,2020-2-17,广东,珠海市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,22.27656465424921,113.58255478654918
112,2020-2-17,广东,中山市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,22.5223146707905,113.39942236263188
113,2020-2-17,广东,茂名市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,21.669064031332095,110.931542579969
114,2020-2-17,广东,河源市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIyo5qn23mUQPeTOPBTvnE200217.shtml,0.0,0.0,0.0,2020-02-17,1,23.749684370959752,114.70744627290641
115,2020-2-17,广东,东莞市,0.0,3.0,0.0,东莞日报,https://mp.weixin.qq.com/s/5gh8Q4E2VvOCPad6WB4DEg,0.0,0.0,0.0,2020-02-17,0,23.02730841164339,113.75842045787648
117,2020-2-17,陕西,西安市,3.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/17/ARTIH2BUMu74vpuegzOJDaRc200217.shtml,0.0,0.0,0.0,2020-02-17,1,34.34726881662395,108.94646555063274
